,ACCIDENT_NO,SURFACE_COND,Surface Cond Desc,SURFACE_COND_SEQ
202700,T20200009113,1,Dry,0
202701,T20200009114,2,Wet,1
202702,T20200009116,2,Wet,1
202703,T20200009118,2,Wet,0
202704,T20200009121,1,Dry,1
202705,T20200009125,1,Dry,0
202706,T20200009126,1,Dry,0
202707,T20200009127,2,Wet,1
202708,T20200009128,1,Dry,1
202709,T20200009129,2,Wet,0
202710,T20200009130,2,Wet,0
202711,T20200009131,1,Dry,1
202712,T20200009132,2,Wet,1
202713,T20200009134,1,Dry,1
202714,T20200009135,1,Dry,0
202715,T20200009136,1,Dry,0
202716,T20200009137,1,Dry,0
202717,T20200009139,1,Dry,1
202718,T20200009142,1,Dry,1
202719,T20200009143,1,Dry,0
202720,T20200009144,1,Dry,1
202721,T20200009147,9,Unknown,1
202722,T20200009150,1,Dry,1
202723,T20200009151,1,Dry,0
202724,T20200009152,1,Dry,1
202725,T20200009154,1,Dry,0
202726,T20200009156,1,Dry,1
202727,T20200009157,1,Dry,1
202728,T20200009158,2,Wet,0
202729,T20200009159,1,Dry,1
202730,T20200009162,2,Wet,1
202731,T20200009166,1,Dry,1
202732,T20200009167,1,Dry,1
202733,T20200009171,1,Dry,0
202734,T20200009173,1,Dry,1
202735,T20200009175,1,Dry,1
202736,T20200009178,2,Wet,0
202737,T20200009179,1,Dry,0
202738,T20200009182,1,Dry,1
202739,T20200009184,1,Dry,1
202740,T20200009187,1,Dry,0
202741,T20200009189,1,Dry,1
202742,T20200009191,9,Unknown,0
202743,T20200009193,1,Dry,0
202744,T20200009195,9,Unknown,1
202745,T20200009197,9,Unknown,1
202746,T20200009201,9,Unknown,0
202747,T20200009202,9,Unknown,1
202748,T20200009203,1,Dry,1
202749,T20200009207,1,Dry,1
202750,T20200009208,9,Unknown,0
202751,T20200009209,9,Unknown,0
202752,T20200009210,1,Dry,1
202753,T20200009213,9,Unknown,0
202754,T20200009214,1,Dry,1
202755,T20200009218,1,Dry,0
202756,T20200009221,1,Dry,1
202757,T20200009227,1,Dry,0
202758,T20200009231,1,Dry,0
202759,T20200009232,1,Dry,1
202760,T20200009235,1,Dry,0
202761,T20200009237,1,Dry,0
202762,T20200009241,1,Dry,1
202763,T20200009243,1,Dry,0
202764,T20200009246,1,Dry,0
202765,T20200009249,1,Dry,0
202766,T20200009250,1,Dry,0
202767,T20200009254,1,Dry,0
202768,T20200009257,1,Dry,0
202769,T20200009258,1,Dry,0
202770,T20200009262,9,Unknown,0
202771,T20200009266,1,Dry,1
202772,T20200009267,1,Dry,1
202773,T20200009268,1,Dry,1
202774,T20200009269,1,Dry,0
202775,T20200009270,9,Unknown,0
202776,T20200009272,1,Dry,0
202777,T20200009276,1,Dry,1
202778,T20200009279,1,Dry,0
202779,T20200009283,1,Dry,1
202780,T20200009284,1,Dry,1
202781,T20200009288,2,Wet,0
202782,T20200009290,2,Wet,1
202783,T20200009292,2,Wet,1
202784,T20200009295,1,Dry,1
202785,T20200009296,2,Wet,0
202786,T20200009299,2,Wet,0
202787,T20200009301,2,Wet,1
202788,T20200009308,1,Dry,1
202789,T20200009310,9,Unknown,1
202790,T20200009311,2,Wet,1
202791,T20200009312,2,Wet,0
202792,T20200009314,1,Dry,1
202793,T20200009315,2,Wet,0
202794,T20200009316,2,Wet,1
202795,T20200009317,1,Dry,0
202796,T20200009321,1,Dry,0
202797,T20200009327,1,Dry,0
202798,T20200009331,1,Dry,1
202799,T20200009332,1,Dry,1
202800,T20200009333,1,Dry,0
202801,T20200009339,9,Unknown,1
202802,T20200009340,1,Dry,1
202803,T20200009342,1,Dry,1
202804,T20200009349,2,Wet,1
202805,T20200009349,5,Icy,2
202806,T20200009350,1,Dry,1
202807,T20200009351,1,Dry,1
202808,T20200009357,1,Dry,1
202809,T20200009359,2,Wet,0
202810,T20200009360,1,Dry,1
202811,T20200009361,1,Dry,1
202812,T20200009362,1,Dry,1
202813,T20200009363,2,Wet,0
202814,T20200009365,1,Dry,1
202815,T20200009367,9,Unknown,0
202816,T20200009375,1,Dry,1
202817,T20200009376,1,Dry,0
202818,T20200009380,1,Dry,1
202819,T20200009381,1,Dry,0
202820,T20200009384,1,Dry,1
202821,T20200009386,1,Dry,1
202822,T20200009387,1,Dry,1
202823,T20200009390,1,Dry,1
202824,T20200009391,1,Dry,1
202825,T20200009393,1,Dry,0
202826,T20200009397,1,Dry,1
202827,T20200009398,1,Dry,1
202828,T20200009403,2,Wet,0
202829,T20200009404,9,Unknown,0
202830,T20200009405,1,Dry,1
202831,T20200009406,1,Dry,0
202832,T20200009409,1,Dry,1
202833,T20200009410,1,Dry,0
202834,T20200009411,1,Dry,1
202835,T20200009415,1,Dry,1
202836,T20200009416,1,Dry,1
202837,T20200009418,1,Dry,1
202838,T20200009421,1,Dry,0
202839,T20200009422,1,Dry,1
202840,T20200009425,1,Dry,0
202841,T20200009428,1,Dry,1
202842,T20200009429,9,Unknown,0
202843,T20200009430,1,Dry,1
202844,T20200009431,1,Dry,1
202845,T20200009437,1,Dry,0
202846,T20200009442,2,Wet,0
202847,T20200009443,1,Dry,1
202848,T20200009445,1,Dry,0
202849,T20200009446,1,Dry,1
202850,T20200009450,1,Dry,0
202851,T20200009451,9,Unknown,0
202852,T20200009452,1,Dry,1
202853,T20200009453,1,Dry,1
202854,T20200009454,1,Dry,0
202855,T20200009456,1,Dry,1
202856,T20200009457,1,Dry,1
202857,T20200009461,1,Dry,1
202858,T20200009463,1,Dry,1
202859,T20200009466,2,Wet,1
202860,T20200009469,1,Dry,0
202861,T20200009471,1,Dry,0
202862,T20200009473,1,Dry,1
202863,T20200009481,1,Dry,0
202864,T20200009484,1,Dry,1
202865,T20200009486,1,Dry,0
202866,T20200009489,1,Dry,0
202867,T20200009492,1,Dry,1
202868,T20200009494,1,Dry,0
202869,T20200009495,1,Dry,1
202870,T20200009496,1,Dry,1
202871,T20200009499,1,Dry,1
202872,T20200009501,1,Dry,1
202873,T20200009502,1,Dry,1
202874,T20200009504,1,Dry,1
202875,T20200009505,1,Dry,1
202876,T20200009508,1,Dry,1
202877,T20200009509,1,Dry,1
202878,T20200009510,1,Dry,0
202879,T20200009514,1,Dry,1
202880,T20200009517,1,Dry,1
202881,T20200009518,1,Dry,1
202882,T20200009520,1,Dry,0
202883,T20200009524,1,Dry,1
202884,T20200009526,1,Dry,0
202885,T20200009528,1,Dry,1
202886,T20200009529,1,Dry,0
202887,T20200009530,1,Dry,0
202888,T20200009533,1,Dry,1
202889,T20200009536,1,Dry,1
202890,T20200009537,1,Dry,1
202891,T20200009541,1,Dry,1
202892,T20200009544,1,Dry,1
202893,T20200009546,1,Dry,0
202894,T20200009554,1,Dry,0
202895,T20200009555,1,Dry,0
202896,T20200009558,1,Dry,0
202897,T20200009564,1,Dry,0
202898,T20200009567,2,Wet,1
202899,T20200009567,5,Icy,2
202900,T20200009568,1,Dry,0
202901,T20200009570,1,Dry,1
202902,T20200009571,1,Dry,1
202903,T20200009572,1,Dry,1
202904,T20200009575,3,Muddy,1
202905,T20200009578,1,Dry,1
202906,T20200009581,1,Dry,0
202907,T20200009582,1,Dry,1
202908,T20200009586,9,Unknown,0
202909,T20200009588,1,Dry,1
202910,T20200009591,1,Dry,0
202911,T20200009595,1,Dry,0
202912,T20200009596,1,Dry,0
202913,T20200009597,1,Dry,1
202914,T20200009598,1,Dry,1
202915,T20200009603,1,Dry,0
202916,T20200009604,2,Wet,1
202917,T20200009606,1,Dry,1
202918,T20200009607,1,Dry,0
202919,T20200009611,1,Dry,1
202920,T20200009617,1,Dry,1
202921,T20200009618,2,Wet,1
202922,T20200009619,9,Unknown,1
202923,T20200009621,1,Dry,0
202924,T20200009624,1,Dry,0
202925,T20200009626,1,Dry,1
202926,T20200009630,1,Dry,1
202927,T20200009631,1,Dry,1
202928,T20200009634,1,Dry,1
202929,T20200009635,1,Dry,0
202930,T20200009637,1,Dry,1
202931,T20200009638,1,Dry,0
202932,T20200009640,1,Dry,0
202933,T20200009643,1,Dry,0
202934,T20200009646,1,Dry,0
202935,T20200009649,1,Dry,0
202936,T20200009653,1,Dry,0
202937,T20200009660,2,Wet,0
202938,T20200009662,9,Unknown,0
202939,T20200009665,1,Dry,1
202940,T20200009668,1,Dry,0
202941,T20200009669,1,Dry,1
202942,T20200009673,2,Wet,0
202943,T20200009675,1,Dry,1
202944,T20200009678,1,Dry,0
202945,T20200009683,9,Unknown,0
202946,T20200009684,9,Unknown,1
202947,T20200009690,1,Dry,1
202948,T20200009691,1,Dry,1
202949,T20200009692,1,Dry,1
202950,T20200009696,1,Dry,0
202951,T20200009706,1,Dry,1
202952,T20200009707,2,Wet,0
202953,T20200009707,3,Muddy,1
202954,T20200009710,9,Unknown,0
202955,T20200009714,1,Dry,1
202956,T20200009715,2,Wet,0
202957,T20200009715,3,Muddy,1
202958,T20200009724,2,Wet,1
202959,T20200009724,5,Icy,2
202960,T20200009725,1,Dry,1
202961,T20200009732,2,Wet,0
202962,T20200009735,2,Wet,1
202963,T20200009738,1,Dry,0
202964,T20200009739,2,Wet,1
202965,T20200009742,2,Wet,0
202966,T20200009746,1,Dry,0
202967,T20200009750,2,Wet,0
202968,T20200009752,1,Dry,1
202969,T20200009753,9,Unknown,0
202970,T20200009754,9,Unknown,1
202971,T20200009755,2,Wet,1
202972,T20200009756,1,Dry,0
202973,T20200009761,2,Wet,1
202974,T20200009761,3,Muddy,2
202975,T20200009764,2,Wet,1
202976,T20200009765,1,Dry,1
202977,T20200009766,1,Dry,1
202978,T20200009768,1,Dry,1
202979,T20200009770,9,Unknown,1
202980,T20200009771,1,Dry,1
202981,T20200009772,1,Dry,1
202982,T20200009774,1,Dry,1
202983,T20200009775,1,Dry,1
202984,T20200009777,1,Dry,1
202985,T20200009778,1,Dry,0
202986,T20200009780,1,Dry,1
202987,T20200009781,1,Dry,1
202988,T20200009782,1,Dry,1
202989,T20200009783,1,Dry,1
202990,T20200009787,1,Dry,1
202991,T20200009788,9,Unknown,0
202992,T20200009792,1,Dry,1
202993,T20200009793,1,Dry,1
202994,T20200009794,1,Dry,1
202995,T20200009796,2,Wet,0
202996,T20200009797,1,Dry,1
202997,T20200009799,2,Wet,0
202998,T20200009807,2,Wet,1
202999,T20200009809,2,Wet,1
203000,T20200009812,1,Dry,0
203001,T20200009814,1,Dry,1
203002,T20200009818,2,Wet,1
203003,T20200009820,1,Dry,1
203004,T20200009827,5,Icy,1
203005,T20200009828,1,Dry,0
203006,T20200009830,1,Dry,1
203007,T20200009831,1,Dry,1
203008,T20200009837,9,Unknown,1
203009,T20200009838,1,Dry,1
203010,T20200009844,2,Wet,0
203011,T20200009848,1,Dry,1
203012,T20200009850,2,Wet,1
203013,T20200009852,2,Wet,0
203014,T20200009854,2,Wet,1
203015,T20200009858,2,Wet,0
203016,T20200009865,2,Wet,1
203017,T20200009870,2,Wet,1
203018,T20200009871,1,Dry,1
203019,T20200009873,1,Dry,0
203020,T20200009878,2,Wet,1
203021,T20200009884,2,Wet,0
203022,T20200009885,1,Dry,1
203023,T20200009888,2,Wet,0
203024,T20200009889,1,Dry,0
203025,T20200009890,2,Wet,0
203026,T20200009891,1,Dry,0
203027,T20200009892,2,Wet,1
203028,T20200009894,2,Wet,1
203029,T20200009898,1,Dry,1
203030,T20200009899,9,Unknown,0
203031,T20200009901,1,Dry,0
203032,T20200009902,2,Wet,1
203033,T20200009905,9,Unknown,1
203034,T20200009906,9,Unknown,1
203035,T20200009907,2,Wet,1
203036,T20200009908,1,Dry,1
203037,T20200009911,1,Dry,0
203038,T20200009912,1,Dry,0
203039,T20200009915,1,Dry,1
203040,T20200009916,2,Wet,1
203041,T20200009917,1,Dry,0
203042,T20200009919,9,Unknown,1
203043,T20200009924,2,Wet,0
203044,T20200009929,1,Dry,0
203045,T20200009935,1,Dry,1
203046,T20200009938,1,Dry,1
203047,T20200009941,1,Dry,1
203048,T20200009943,1,Dry,0
203049,T20200009944,1,Dry,0
203050,T20200009945,1,Dry,1
203051,T20200009948,1,Dry,1
203052,T20200009953,1,Dry,1
203053,T20200009955,1,Dry,1
203054,T20200009956,2,Wet,0
203055,T20200009959,1,Dry,0
203056,T20200009960,1,Dry,0
203057,T20200009964,2,Wet,0
203058,T20200009967,1,Dry,0
203059,T20200009968,2,Wet,0
203060,T20200009970,2,Wet,1
203061,T20200009972,1,Dry,1
203062,T20200009978,1,Dry,0
203063,T20200009981,9,Unknown,0
203064,T20200009982,2,Wet,0
203065,T20200009985,2,Wet,1
203066,T20200009986,1,Dry,1
203067,T20200009994,2,Wet,0
203068,T20200009999,2,Wet,0
203069,T20200010001,1,Dry,1
203070,T20200010002,2,Wet,0
203071,T20200010003,2,Wet,0
203072,T20200010004,2,Wet,1
203073,T20200010014,1,Dry,1
203074,T20200010015,1,Dry,0
203075,T20200010019,2,Wet,1
203076,T20200010021,1,Dry,1
203077,T20200010024,3,Muddy,0
203078,T20200010028,1,Dry,0
203079,T20200010030,1,Dry,0
203080,T20200010031,1,Dry,0
203081,T20200010032,1,Dry,1
203082,T20200010033,1,Dry,0
203083,T20200010038,1,Dry,1
203084,T20200010045,1,Dry,1
203085,T20200010047,2,Wet,1
203086,T20200010050,1,Dry,1
203087,T20200010051,1,Dry,1
203088,T20200010057,1,Dry,1
203089,T20200010058,1,Dry,1
203090,T20200010059,1,Dry,1
203091,T20200010062,1,Dry,1
203092,T20200010063,1,Dry,1
203093,T20200010065,9,Unknown,1
203094,T20200010068,1,Dry,1
203095,T20200010071,1,Dry,0
203096,T20200010072,1,Dry,0
203097,T20200010073,1,Dry,1
203098,T20200010074,2,Wet,1
203099,T20200010076,9,Unknown,0
203100,T20200010079,1,Dry,1
203101,T20200010084,1,Dry,1
203102,T20200010085,1,Dry,1
203103,T20200010087,1,Dry,1
203104,T20200010088,1,Dry,1
203105,T20200010090,2,Wet,0
203106,T20200010093,1,Dry,0
203107,T20200010094,1,Dry,0
203108,T20200010095,2,Wet,1
203109,T20200010097,1,Dry,0
203110,T20200010099,1,Dry,0
203111,T20200010102,1,Dry,0
203112,T20200010103,1,Dry,0
203113,T20200010104,9,Unknown,0
203114,T20200010106,1,Dry,0
203115,T20200010110,2,Wet,1
203116,T20200010112,1,Dry,1
203117,T20200010113,2,Wet,0
203118,T20200010113,3,Muddy,1
203119,T20200010116,2,Wet,1
203120,T20200010120,2,Wet,0
203121,T20200010122,2,Wet,0
203122,T20200010125,1,Dry,1
203123,T20200010129,1,Dry,0
203124,T20200010130,9,Unknown,0
203125,T20200010131,1,Dry,0
203126,T20200010132,1,Dry,1
203127,T20200010133,1,Dry,1
203128,T20200010135,1,Dry,1
203129,T20200010137,1,Dry,1
203130,T20200010138,1,Dry,0
203131,T20200010139,1,Dry,1
203132,T20200010145,1,Dry,1
203133,T20200010151,1,Dry,1
203134,T20200010154,2,Wet,0
203135,T20200010155,1,Dry,1
203136,T20200010158,1,Dry,0
203137,T20200010159,2,Wet,1
203138,T20200010165,1,Dry,1
203139,T20200010166,9,Unknown,1
203140,T20200010169,1,Dry,0
203141,T20200010170,9,Unknown,0
203142,T20200010173,2,Wet,0
203143,T20200010174,1,Dry,0
203144,T20200010175,2,Wet,0
203145,T20200010181,1,Dry,1
203146,T20200010182,1,Dry,0
203147,T20200010183,1,Dry,1
203148,T20200010187,1,Dry,0
203149,T20200010188,1,Dry,1
203150,T20200010190,1,Dry,0
203151,T20200010194,1,Dry,1
203152,T20200010195,1,Dry,0
203153,T20200010196,1,Dry,1
203154,T20200010197,1,Dry,0
203155,T20200010201,1,Dry,1
203156,T20200010205,1,Dry,0
203157,T20200010210,1,Dry,1
203158,T20200010213,2,Wet,1
203159,T20200010215,1,Dry,1
203160,T20200010216,1,Dry,0
203161,T20200010217,1,Dry,1
203162,T20200010221,1,Dry,1
203163,T20200010223,1,Dry,1
203164,T20200010226,1,Dry,1
203165,T20200010230,1,Dry,1
203166,T20200010234,1,Dry,1
203167,T20200010237,1,Dry,0
203168,T20200010243,2,Wet,1
203169,T20200010244,1,Dry,0
203170,T20200010245,1,Dry,0
203171,T20200010248,1,Dry,1
203172,T20200010249,2,Wet,1
203173,T20200010250,1,Dry,0
203174,T20200010254,1,Dry,1
203175,T20200010255,1,Dry,1
203176,T20200010257,1,Dry,1
203177,T20200010259,1,Dry,0
203178,T20200010260,9,Unknown,1
203179,T20200010261,1,Dry,1
203180,T20200010262,1,Dry,0
203181,T20200010266,1,Dry,0
203182,T20200010267,1,Dry,0
203183,T20200010268,1,Dry,0
203184,T20200010271,1,Dry,0
203185,T20200010276,1,Dry,1
203186,T20200010281,1,Dry,1
203187,T20200010284,1,Dry,0
203188,T20200010285,1,Dry,1
203189,T20200010286,1,Dry,1
203190,T20200010291,1,Dry,0
203191,T20200010294,2,Wet,0
203192,T20200010296,1,Dry,1
203193,T20200010299,2,Wet,1
203194,T20200010301,1,Dry,1
203195,T20200010302,9,Unknown,1
203196,T20200010304,1,Dry,1
203197,T20200010311,1,Dry,1
203198,T20200010314,1,Dry,0
203199,T20200010316,1,Dry,1
203200,T20200010317,1,Dry,0
203201,T20200010321,2,Wet,0
203202,T20200010322,1,Dry,1
203203,T20200010324,1,Dry,0
203204,T20200010327,1,Dry,1
203205,T20200010328,1,Dry,0
203206,T20200010329,1,Dry,1
203207,T20200010330,1,Dry,1
203208,T20200010333,1,Dry,1
203209,T20200010335,1,Dry,0
203210,T20200010336,1,Dry,0
203211,T20200010337,1,Dry,0
203212,T20200010340,1,Dry,1
203213,T20200010341,1,Dry,0
203214,T20200010342,1,Dry,1
203215,T20200010343,2,Wet,0
203216,T20200010344,1,Dry,1
203217,T20200010347,1,Dry,1
203218,T20200010348,1,Dry,0
203219,T20200010349,1,Dry,0
203220,T20200010350,1,Dry,0
203221,T20200010353,1,Dry,0
203222,T20200010354,1,Dry,1
203223,T20200010359,1,Dry,0
203224,T20200010363,1,Dry,1
203225,T20200010364,1,Dry,1
203226,T20200010365,1,Dry,1
203227,T20200010367,1,Dry,1
203228,T20200010368,1,Dry,1
203229,T20200010369,1,Dry,1
203230,T20200010370,2,Wet,1
203231,T20200010375,2,Wet,1
203232,T20200010378,1,Dry,0
203233,T20200010385,1,Dry,1
203234,T20200010386,1,Dry,1
203235,T20200010388,1,Dry,0
203236,T20200010390,1,Dry,0
203237,T20200010392,1,Dry,0
203238,T20200010395,1,Dry,1
203239,T20200010396,1,Dry,0
203240,T20200010397,1,Dry,1
203241,T20200010399,1,Dry,1
203242,T20200010400,1,Dry,1
203243,T20200010401,1,Dry,1
203244,T20200010403,2,Wet,1
203245,T20200010405,1,Dry,0
203246,T20200010407,9,Unknown,1
203247,T20200010410,1,Dry,1
203248,T20200010413,1,Dry,0
203249,T20200010414,1,Dry,0
203250,T20200010418,1,Dry,0
203251,T20200010422,1,Dry,1
203252,T20200010423,1,Dry,1
203253,T20200010428,1,Dry,1
203254,T20200010433,1,Dry,1
203255,T20200010439,1,Dry,0
203256,T20200010441,1,Dry,1
203257,T20200010442,1,Dry,1
203258,T20200010444,1,Dry,1
203259,T20200010448,1,Dry,0
203260,T20200010449,1,Dry,1
203261,T20200010450,1,Dry,0
203262,T20200010453,1,Dry,0
203263,T20200010454,1,Dry,0
203264,T20200010455,1,Dry,1
203265,T20200010459,1,Dry,0
203266,T20200010462,9,Unknown,0
203267,T20200010463,1,Dry,1
203268,T20200010465,1,Dry,1
203269,T20200010466,1,Dry,0
203270,T20200010468,1,Dry,1
203271,T20200010472,1,Dry,0
203272,T20200010474,1,Dry,0
203273,T20200010476,1,Dry,0
203274,T20200010481,1,Dry,0
203275,T20200010483,1,Dry,0
203276,T20200010485,1,Dry,1
203277,T20200010488,1,Dry,1
203278,T20200010490,1,Dry,0
203279,T20200010491,1,Dry,0
203280,T20200010493,1,Dry,1
203281,T20200010495,1,Dry,0
203282,T20200010497,1,Dry,0
203283,T20200010500,1,Dry,0
203284,T20200010501,1,Dry,0
203285,T20200010505,1,Dry,1
203286,T20200010506,9,Unknown,0
203287,T20200010507,1,Dry,1
203288,T20200010508,1,Dry,0
203289,T20200010509,3,Muddy,0
203290,T20200010510,2,Wet,1
203291,T20200010511,1,Dry,1
203292,T20200010512,1,Dry,0
203293,T20200010514,1,Dry,1
203294,T20200010515,1,Dry,1
203295,T20200010517,1,Dry,1
203296,T20200010518,1,Dry,1
203297,T20200010519,1,Dry,1
203298,T20200010521,1,Dry,1
203299,T20200010522,1,Dry,1
203300,T20200010526,1,Dry,1
203301,T20200010527,1,Dry,0
203302,T20200010528,1,Dry,0
203303,T20200010530,1,Dry,0
203304,T20200010531,1,Dry,1
203305,T20200010533,1,Dry,1
203306,T20200010536,1,Dry,1
203307,T20200010537,2,Wet,1
203308,T20200010540,1,Dry,1
203309,T20200010542,2,Wet,1
203310,T20200010546,1,Dry,0
203311,T20200010548,3,Muddy,1
203312,T20200010550,2,Wet,1
203313,T20200010551,2,Wet,1
203314,T20200010554,1,Dry,0
203315,T20200010556,9,Unknown,0
203316,T20200010559,9,Unknown,0
203317,T20200010562,2,Wet,1
203318,T20200010563,2,Wet,0
203319,T20200010564,1,Dry,0
203320,T20200010566,2,Wet,1
203321,T20200010572,2,Wet,1
203322,T20200010573,2,Wet,0
203323,T20200010578,2,Wet,0
203324,T20200010579,2,Wet,0
203325,T20200010582,2,Wet,0
203326,T20200010583,2,Wet,1
203327,T20200010583,3,Muddy,2
203328,T20200010584,1,Dry,0
203329,T20200010585,1,Dry,0
203330,T20200010586,1,Dry,0
203331,T20200010587,2,Wet,0
203332,T20200010595,9,Unknown,1
203333,T20200010598,2,Wet,1
203334,T20200010600,2,Wet,0
203335,T20200010601,2,Wet,0
203336,T20200010605,1,Dry,0
203337,T20200010607,2,Wet,1
203338,T20200010609,1,Dry,0
203339,T20200010611,9,Unknown,0
203340,T20200010619,9,Unknown,0
203341,T20200010620,1,Dry,0
203342,T20200010622,1,Dry,0
203343,T20200010623,1,Dry,0
203344,T20200010624,1,Dry,0
203345,T20200010627,1,Dry,0
203346,T20200010632,9,Unknown,0
203347,T20200010636,1,Dry,1
203348,T20200010637,1,Dry,0
203349,T20200010642,1,Dry,1
203350,T20200010645,1,Dry,1
203351,T20200010647,1,Dry,0
203352,T20200010650,5,Icy,1
203353,T20200010654,1,Dry,0
203354,T20200010658,9,Unknown,1
203355,T20200010659,9,Unknown,0
203356,T20200010663,1,Dry,0
203357,T20200010665,1,Dry,0
203358,T20200010668,2,Wet,0
203359,T20200010669,9,Unknown,0
203360,T20200010671,1,Dry,1
203361,T20200010673,2,Wet,0
203362,T20200010676,2,Wet,1
203363,T20200010678,2,Wet,0
203364,T20200010680,2,Wet,0
203365,T20200010681,1,Dry,1
203366,T20200010685,1,Dry,1
203367,T20200010687,9,Unknown,0
203368,T20200010690,1,Dry,1
203369,T20200010691,1,Dry,0
203370,T20200010692,2,Wet,0
203371,T20200010693,1,Dry,1
203372,T20200010694,2,Wet,0
203373,T20200010696,1,Dry,0
203374,T20200010698,1,Dry,1
203375,T20200010701,1,Dry,0
203376,T20200010706,1,Dry,1
203377,T20200010707,1,Dry,1
203378,T20200010709,9,Unknown,1
203379,T20200010711,1,Dry,0
203380,T20200010715,1,Dry,1
203381,T20200010716,1,Dry,0
203382,T20200010718,1,Dry,1
203383,T20200010721,1,Dry,0
203384,T20200010722,1,Dry,1
203385,T20200010727,9,Unknown,0
203386,T20200010729,1,Dry,0
203387,T20200010730,1,Dry,1
203388,T20200010734,1,Dry,1
203389,T20200010741,1,Dry,0
203390,T20200010744,1,Dry,0
203391,T20200010746,1,Dry,1
203392,T20200010748,1,Dry,0
203393,T20200010749,1,Dry,1
203394,T20200010755,1,Dry,0
203395,T20200010759,9,Unknown,0
203396,T20200010761,1,Dry,0
203397,T20200010763,9,Unknown,0
203398,T20200010770,1,Dry,0
203399,T20200010772,1,Dry,0
203400,T20200010773,1,Dry,0
203401,T20200010777,1,Dry,0
203402,T20200010778,1,Dry,1
203403,T20200010780,2,Wet,1
203404,T20200010781,1,Dry,1
203405,T20200010782,1,Dry,1
203406,T20200010786,9,Unknown,1
203407,T20200010788,1,Dry,1
203408,T20200010790,1,Dry,1
203409,T20200010791,1,Dry,1
203410,T20200010792,1,Dry,0
203411,T20200010794,1,Dry,0
203412,T20200010795,1,Dry,0
203413,T20200010796,9,Unknown,0
203414,T20200010799,2,Wet,1
203415,T20200010801,1,Dry,0
203416,T20200010805,1,Dry,0
203417,T20200010812,1,Dry,1
203418,T20200010814,9,Unknown,1
203419,T20200010815,1,Dry,0
203420,T20200010816,2,Wet,0
203421,T20200010817,9,Unknown,0
203422,T20200010819,1,Dry,0
203423,T20200010824,1,Dry,1
203424,T20200010825,1,Dry,0
203425,T20200010827,1,Dry,1
203426,T20200010828,1,Dry,1
203427,T20200010829,1,Dry,0
203428,T20200010832,9,Unknown,1
203429,T20200010833,1,Dry,0
203430,T20200010838,1,Dry,1
203431,T20200010839,1,Dry,0
203432,T20200010841,1,Dry,0
203433,T20200010848,1,Dry,0
203434,T20200010849,1,Dry,1
203435,T20200010851,1,Dry,0
203436,T20200010853,1,Dry,1
203437,T20200010855,1,Dry,1
203438,T20200010859,1,Dry,0
203439,T20200010861,1,Dry,1
203440,T20200010862,1,Dry,0
203441,T20200010863,9,Unknown,1
203442,T20200010864,1,Dry,0
203443,T20200010866,1,Dry,0
203444,T20200010867,1,Dry,1
203445,T20200010868,1,Dry,1
203446,T20200010873,1,Dry,1
203447,T20200010876,1,Dry,1
203448,T20200010877,1,Dry,0
203449,T20200010879,1,Dry,1
203450,T20200010881,1,Dry,1
203451,T20200010893,1,Dry,0
203452,T20200010899,1,Dry,0
203453,T20200010900,1,Dry,1
203454,T20200010902,9,Unknown,0
203455,T20200010903,1,Dry,0
203456,T20200010904,1,Dry,0
203457,T20200010906,1,Dry,0
203458,T20200010908,1,Dry,0
203459,T20200010909,9,Unknown,0
203460,T20200010912,1,Dry,0
203461,T20200010915,1,Dry,0
203462,T20200010916,1,Dry,0
203463,T20200010917,1,Dry,0
203464,T20200010921,1,Dry,1
203465,T20200010923,2,Wet,0
203466,T20200010926,9,Unknown,0
203467,T20200010928,1,Dry,1
203468,T20200010929,1,Dry,0
203469,T20200010930,1,Dry,1
203470,T20200010932,2,Wet,0
203471,T20200010935,1,Dry,1
